patch_index	patch_id	trait_local_index	arcana_trait_axis	locus	allele1_frequency
2	P002	1	1	31	0.43767292424017307
2	P002	1	1	32	0.44945663788063922
2	P002	1	1	33	0.46129737467451298
2	P002	1	1	34	0.47318196231411613
2	P002	1	1	35	0.48509703052215897
2	P002	1	1	36	0.49702907076552671
2	P002	1	1	37	0.50896449729791293
2	P002	1	1	38	0.52088970894759401
2	P002	1	1	39	0.53279115105431996
2	P002	1	1	40	0.5446553769568373
2	P002	1	1	41	0.55646910843998598
2	P002	1	1	42	0.56821929456747178
2	P002	1	1	43	0.57989316835286375
2	P002	1	1	44	0.59147830075643548
2	P002	1	1	45	0.60296265153830653
2	P002	1	1	46	0.61433461654791033
2	P002	1	1	47	0.62558307108492772
2	P002	1	1	48	0.63669740902620875
2	P002	1	1	49	0.64766757747552783
2	P002	1	1	50	0.65848410675690638
2	P002	1	1	51	0.66913813563638336
2	P002	1	1	52	0.67962143172022227
2	P002	1	1	53	0.68992640703844688
2	P002	1	1	54	0.70004612888023154
2	P002	1	1	55	0.70997432600112953
2	P002	1	1	56	0.71970539037062187
2	P002	1	1	57	0.7292343746714558
2	P002	1	1	58	0.73855698579925999
2	P002	1	1	59	0.74766957464174644
2	P002	1	1	60	0.756569122441338
2	P002	1	1	61	0.76525322406334428
2	P002	1	1	62	0.77372006850404862
2	P002	1	1	63	0.78196841697956454
3	P003	0	0	0	0.38342519606840469
3	P003	0	0	1	0.39291822757621958
3	P003	0	0	2	0.40249289985659875
3	P003	0	0	3	0.41214252355314968
3	P003	0	0	4	0.42186018353548038
3	P003	0	0	5	0.43163875739876373
3	P003	0	0	6	0.44147093528053399
3	P003	0	0	7	0.45134924088558542
3	P003	0	0	8	0.46126605359669093
3	P003	0	0	9	0.47121363153684553
3	P003	0	0	10	0.48118413543807065
3	P003	0	0	11	0.49116965316266586
3	P003	0	0	12	0.5011622247153269
3	P003	0	0	13	0.51115386757889381
3	P003	0	0	14	0.5211366022027395
3	P003	0	0	15	0.53110247747104145
3	P003	0	0	16	0.54104359597840734
3	P003	0	0	17	0.55095213894256867
3	P003	0	0	18	0.560820390588051
3	P003	0	0	19	0.57064076184081913
3	P003	0	0	20	0.58040581318176898
3	P003	0	0	21	0.59010827651645426
3	P003	0	0	22	0.59974107592943138
3	P003	0	0	23	0.6092973472039096
3	P003	0	0	24	0.61877045600077385
3	P003	0	0	25	0.62815401460531417
3	P003	0	0	26	0.63744189716490574
3	P003	0	0	27	0.64662825335621088
3	P003	0	0	28	0.65570752043599145
3	P003	0	0	29	0.66467443364510415
3	P003	0	0	30	0.67352403495048885
3	P003	0	0	31	0.68225168012474768
3	P003	0	0	32	0.69085304417707583
3	P003	0	0	33	0.69932412516268305
3	P003	0	0	34	0.7076612464102795
3	P003	0	0	35	0.71586105721860316
3	P003	0	0	36	0.72392053208321994
3	P003	0	0	37	0.73183696852388069
3	P003	0	0	38	0.73960798359051316
3	P003	0	0	39	0.74723150913245695
3	P003	0	0	40	0.75470578592079862
3	P003	0	0	41	0.76202935671766348
3	P003	0	0	42	0.76920105838910513
3	P003	0	0	43	0.776220013159857
3	P003	0	0	44	0.78308561910874153
3	P003	0	0	45	0.7897975400030397
3	P003	0	0	46	0.79635569456871536
3	P003	0	0	47	0.80276024529113055
